날짜,종가,시가,고가,저가,거래량,변동 %
2022-05-03,48777000.0,49501000.0,49678000.0,48638000.0,2755.30931499,-1.46%
2022-05-02,49520000.0,49383000.0,50210000.0,49110000.0,2614.56355974,0.28%
2022-05-01,49383000.0,49283000.0,49620000.0,48500000.0,2882.99454014,0.20%
2022-04-30,49283000.0,49731000.0,49953000.0,49243000.0,2078.6985343,-0.90%
2022-04-29,49731000.0,50580000.0,50829000.0,49412000.0,2848.95745884,-1.68%
2022-04-28,50580000.0,49954000.0,51299000.0,49666000.0,3157.48982507,1.25%
2022-04-27,49954000.0,48718000.0,50100000.0,48568000.0,2774.3964679,2.54%
2022-04-26,48777000.0,50614000.0,51193000.0,48300000.0,4171.12409784,-3.63%
2022-04-25,50614000.0,49620000.0,50993000.0,48600000.0,4209.03760158,2.00%
2022-04-24,49620000.0,49723000.0,50211000.0,49300000.0,1658.61740843,-0.21%
2022-04-23,49742000.0,49937000.0,50290000.0,49466000.0,1905.14689765,-0.39%
2022-04-22,49937000.0,50805000.0,51000000.0,49526000.0,3309.37626968,-1.71%
2022-04-21,50805000.0,51436000.0,53075000.0,50250000.0,4540.57112095,-1.23%
2022-04-20,51388000.0,51459000.0,52326000.0,51015000.0,2789.56353665,-0.14%
2022-04-19,51458000.0,50768000.0,51904000.0,50550000.0,2813.97753901,1.36%
2022-04-18,50839000.0,49962000.0,51290000.0,48626000.0,3977.64433157,1.76%
2022-04-17,49962000.0,50567000.0,50698000.0,49851000.0,1643.27108853,-1.20%
2022-04-16,50567000.0,50807000.0,51100000.0,50251000.0,1285.87810755,-0.47%
2022-04-15,50850000.0,50275000.0,51286000.0,50079000.0,2259.85843932,1.14%
2022-04-14,50245000.0,51645000.0,51942000.0,50000000.0,3240.36835635,-2.71%
2022-04-13,51700000.0,50577000.0,51947000.0,49936000.0,3335.41327752,2.22%
2022-04-12,50577000.0,50050000.0,51195000.0,49608000.0,4730.16465608,1.05%
2022-04-11,50050000.0,52799000.0,53060000.0,50010000.0,5382.92604992,-5.21%
2022-04-10,52819000.0,53295000.0,53950000.0,52462000.0,2289.32077614,-0.89%
2022-04-09,53258000.0,52934000.0,53355000.0,52754000.0,2253.81675285,0.61%
2022-04-08,52934000.0,53813000.0,54700000.0,52798000.0,5123.92239629,-1.63%
2022-04-07,53814000.0,53072000.0,54340000.0,52754000.0,5354.28937148,1.40%
2022-04-06,53072000.0,56195000.0,56323000.0,53034000.0,6776.51882585,-5.56%
2022-04-05,56155000.0,57069000.0,57645000.0,56070000.0,4627.20865106,-1.60%
2022-04-04,57055000.0,56596000.0,57300000.0,55510000.0,5916.74018564,0.81%
2022-04-03,56639000.0,56006000.0,57500000.0,55830000.0,3818.05603689,1.13%
2022-04-02,56050000.0,56326000.0,57350000.0,55831000.0,3882.90202767,-0.49%
2022-04-01,56369000.0,55331000.0,56790000.0,54246000.0,6752.64535556,1.88%
2022-03-31,55352000.0,56594000.0,57227000.0,55230000.0,5141.56326564,-2.19%
2022-03-30,56620000.0,56985000.0,57100000.0,56015000.0,4136.11449268,-0.64%
2022-03-29,56985000.0,56900000.0,57540000.0,56390000.0,6629.17847063,0.15%
2022-03-28,56914000.0,55936000.0,57678000.0,55827000.0,6374.43514602,1.75%
2022-03-27,55949000.0,53888000.0,56201000.0,53674000.0,5341.02371604,3.82%
2022-03-26,53902000.0,53836000.0,54241000.0,53402000.0,3333.05874444,0.12%
2022-03-25,53791000.0,52907000.0,54450000.0,52700000.0,5670.82751458,1.67%
2022-03-24,52966000.0,52138000.0,53416000.0,51800000.0,7289.94185362,1.59%
2022-03-23,52138000.0,51689000.0,52232000.0,51118000.0,5293.40295388,0.87%
2022-03-22,51704000.0,50128000.0,52396000.0,50013000.0,8395.36748077,3.14%
2022-03-21,50128000.0,50471000.0,50756000.0,49832000.0,4418.7158295,-0.68%
2022-03-20,50462000.0,51245000.0,51350000.0,50001000.0,4050.02865173,-1.53%
2022-03-19,51245000.0,50736000.0,51300000.0,50615000.0,5016.39241849,1.00%
2022-03-18,50770000.0,50069000.0,51220000.0,49423000.0,6364.18693386,1.40%
2022-03-17,50069000.0,50392000.0,51099000.0,49647000.0,6441.90030738,-0.64%
2022-03-16,50389000.0,48609000.0,51307000.0,48402000.0,12621.47055692,3.66%
2022-03-15,48640000.0,49212000.0,49383000.0,47781000.0,5609.76874722,-1.16%
2022-03-14,49171000.0,47500000.0,49515000.0,47186000.0,6352.92355068,3.52%
2022-03-13,47510000.0,48500000.0,48904000.0,47310000.0,4109.28591186,-2.04%
2022-03-12,48500000.0,48314000.0,49098000.0,48202000.0,2697.3021978,0.38%
2022-03-11,48315000.0,48931000.0,49941000.0,47802000.0,7089.91274091,-1.26%
2022-03-10,48917000.0,51571000.0,51844000.0,48291000.0,10019.04392316,-5.15%
2022-03-09,51570000.0,48213000.0,52300000.0,48153000.0,9356.85430436,6.96%
2022-03-08,48213000.0,47364000.0,48800000.0,47290000.0,4764.73953357,1.79%
2022-03-07,47415000.0,47782000.0,48890000.0,46525000.0,6885.29874129,-0.77%
2022-03-06,47745000.0,48610000.0,49024000.0,47260000.0,4817.15746101,-1.78%
2022-03-05,48605000.0,48450000.0,48866000.0,47814000.0,4946.11710435,0.32%
2022-03-04,48450000.0,51875000.0,51952000.0,48071000.0,8201.72698722,-6.60%
2022-03-03,51842000.0,53359000.0,53710000.0,51219000.0,5670.32573658,-2.84%
2022-03-02,53359000.0,53789000.0,54829000.0,52789000.0,7651.79638878,-0.80%
2022-03-01,53790000.0,52332000.0,54777000.0,52004000.0,10899.50680906,2.79%
2022-02-28,52332000.0,46363000.0,53089000.0,46086000.0,10346.17938543,12.87%
2022-02-27,46358000.0,47850000.0,48576000.0,45695000.0,5879.5153407,-3.12%
2022-02-26,47809000.0,47830000.0,49010000.0,47200000.0,4412.33689604,-0.04%
2022-02-25,47831000.0,46854000.0,48500000.0,46555000.0,7745.36379841,2.09%
2022-02-24,46927000.0,45483000.0,48000000.0,42580000.0,15361.05926493,3.17%
2022-02-23,45543000.0,46500000.0,47530000.0,45293000.0,6323.31776297,-2.06%
2022-02-22,46474000.0,45450000.0,46693000.0,44746000.0,5478.02173628,2.25%
2022-02-21,45450000.0,47133000.0,48128000.0,45147000.0,7886.2960245,-3.57%
2022-02-20,47131000.0,49035000.0,49038000.0,46650000.0,5524.94879998,-3.88%
2022-02-19,49035000.0,49004000.0,49250000.0,48271000.0,2902.28628463,0.06%
2022-02-18,49015000.0,49376000.0,50199000.0,48369000.0,5516.16174109,-0.73%
2022-02-17,49376000.0,53298000.0,53540000.0,49203000.0,7615.70913172,-7.36%
2022-02-16,53298000.0,53835000.0,53842000.0,52769000.0,4581.97459643,-1.00%
2022-02-15,53832000.0,51586000.0,53998000.0,51462000.0,4794.46946448,4.35%
2022-02-14,51586000.0,51550000.0,52041000.0,50744000.0,4253.6279361,0.07%
2022-02-13,51550000.0,51619000.0,52190000.0,51400000.0,2737.45244662,-0.13%
2022-02-12,51597000.0,51875000.0,52299000.0,50835000.0,4680.16804965,-0.54%
2022-02-11,51882000.0,53040000.0,53364000.0,51300000.0,6124.94691657,-2.18%
2022-02-10,53123000.0,53659000.0,55380000.0,52604000.0,9079.39442265,-1.00%
2022-02-09,53660000.0,53651000.0,54000000.0,52560000.0,5006.39849973,0.02%
2022-02-08,53651000.0,53511000.0,55321000.0,52325000.0,10799.76838891,0.26%
2022-02-07,53511000.0,51678000.0,54110000.0,51084000.0,6414.99045765,3.55%
2022-02-06,51732000.0,50788000.0,52022000.0,50400000.0,4046.19621542,1.86%
2022-02-05,50788000.0,50613000.0,51488000.0,50216000.0,5618.42220443,0.35%
2022-02-04,50633000.0,45835000.0,50843000.0,45500000.0,7451.46465055,10.47%
2022-02-03,45835000.0,45518000.0,45900000.0,44770000.0,3279.73787459,0.70%
2022-02-02,45517000.0,47784000.0,47900000.0,45401000.0,4684.82046753,-4.74%
2022-02-01,47760000.0,47304000.0,48270000.0,46869000.0,3944.00160976,0.96%
2022-01-31,47266000.0,47208000.0,47647000.0,45624000.0,4554.26520595,0.12%
2022-01-30,47208000.0,47144000.0,47500000.0,46498000.0,2868.98523419,0.14%
2022-01-29,47146000.0,46592000.0,47746000.0,46180000.0,3980.16776223,1.19%
2022-01-28,46588000.0,45800000.0,46890000.0,45060000.0,5565.15427472,1.72%
2022-01-27,45809000.0,45100000.0,45844000.0,43786000.0,7488.1448014,1.57%
2022-01-26,45100000.0,44905000.0,47460000.0,44520000.0,10144.39442742,0.43%
2022-01-25,44909000.0,44764000.0,45572000.0,43511000.0,6937.03740715,0.32%
2022-01-24,44731000.0,44255000.0,45600000.0,40871000.0,10984.73257578,1.08%
2022-01-23,44253000.0,43376000.0,44500000.0,42725000.0,6165.20872887,2.02%
2022-01-22,43375000.0,45316000.0,45622000.0,42629000.0,12317.48527338,-4.28%
2022-01-21,45316000.0,49600000.0,50001000.0,44600000.0,13031.22269492,-8.64%
2022-01-20,49648000.0,50333000.0,52361000.0,49575000.0,6914.68087553,-1.36%
2022-01-19,50333000.0,51183000.0,51395000.0,49988000.0,4815.61754533,-1.66%
2022-01-18,51179000.0,51435000.0,51600000.0,50192000.0,3894.69755153,-0.50%
2022-01-17,51436000.0,52165000.0,52300000.0,50822000.0,3104.23763117,-1.40%
2022-01-16,52165000.0,52357000.0,52634000.0,51948000.0,2131.4288192,-0.37%
2022-01-15,52357000.0,52230000.0,52891000.0,51878000.0,2595.04941124,0.24%
2022-01-14,52230000.0,51885000.0,52691000.0,51010000.0,5030.18653553,0.66%
2022-01-13,51885000.0,53349000.0,53940000.0,51809000.0,5468.01591063,-2.74%
2022-01-12,53349000.0,52306000.0,53945000.0,51800000.0,5617.86642827,1.99%
2022-01-11,52307000.0,51255000.0,52493000.0,50408000.0,5812.21805175,2.05%
2022-01-10,51246000.0,51672000.0,51999000.0,48897000.0,7955.46011133,-0.82%
2022-01-09,51678000.0,52142000.0,52600000.0,51144000.0,3369.09508974,-0.89%
2022-01-08,52142000.0,51449000.0,52709000.0,50829000.0,4171.09645762,1.35%
2022-01-07,51449000.0,53240000.0,53358000.0,50900000.0,7509.10809323,-3.36%
2022-01-06,53239000.0,53854000.0,54300000.0,52388000.0,6389.07930239,-1.14%
2022-01-05,53854000.0,56023000.0,57100000.0,52701000.0,9296.79871351,-3.87%
2022-01-04,56023000.0,56640000.0,57685000.0,56000000.0,6053.44580235,-1.09%
2022-01-03,56641000.0,57540000.0,57749000.0,56133000.0,6304.95856401,-1.56%
2022-01-02,57531000.0,57915000.0,58300000.0,57100000.0,3567.5057124,-0.66%
2022-01-01,57915000.0,56784000.0,58271000.0,56762000.0,2628.14596492,1.99%
2021-12-31,56784000.0,57233000.0,58812000.0,56233000.0,4959.9700856,-0.78%
2021-12-30,57200000.0,57089000.0,58233000.0,56400000.0,5506.78981263,0.19%
2021-12-29,57089000.0,58261000.0,58763000.0,56650000.0,8037.99954485,-2.01%
2021-12-28,58274000.0,61470000.0,61508000.0,57912000.0,7303.08727699,-5.20%
2021-12-27,61508000.0,61467000.0,62500000.0,60934000.0,5287.22519425,0.07%
2021-12-26,61467000.0,61177000.0,61939000.0,60288000.0,4350.54366915,0.47%
2021-12-25,61177000.0,61939000.0,62500000.0,61107000.0,3730.36798441,-1.23%
2021-12-24,61939000.0,61490000.0,62850000.0,61250000.0,5243.5431503,0.73%
2021-12-23,61490000.0,59759000.0,61925000.0,59120000.0,6471.52989474,2.90%
2021-12-22,59753000.0,60023000.0,60772000.0,59605000.0,5773.9637448,-0.45%
2021-12-21,60023000.0,57980000.0,60650000.0,57500000.0,6637.6709069,3.52%
2021-12-20,58011000.0,58329000.0,58616000.0,56917000.0,6685.60533352,-0.55%
2021-12-19,58329000.0,58438000.0,59864000.0,58071000.0,5945.75001586,-0.19%
2021-12-18,58402000.0,58110000.0,58867000.0,57207000.0,5479.58391512,0.50%
2021-12-17,58086000.0,59820000.0,60198000.0,57400000.0,8991.83583337,-2.90%
2021-12-16,59817000.0,61196000.0,61660000.0,59500000.0,7807.69618658,-2.25%
2021-12-15,61198000.0,59909000.0,62150000.0,58055000.0,10234.38988975,2.15%
2021-12-14,59930000.0,58626000.0,60150000.0,57347000.0,7199.35776367,2.22%
2021-12-13,58626000.0,61995000.0,62190000.0,58158000.0,7453.74091001,-5.43%
2021-12-12,62049000.0,61414000.0,62887000.0,60904000.0,3665.34563234,1.03%
2021-12-11,61427000.0,59749000.0,61538000.0,59500000.0,3629.5367696,2.81%
2021-12-10,59683000.0,59425000.0,61995000.0,59106000.0,7746.32503472,0.43%
2021-12-09,59425000.0,62217000.0,62499000.0,59200000.0,6985.12525942,-4.49%
2021-12-08,62217000.0,63205000.0,63450000.0,60500000.0,7423.34923321,-1.56%
2021-12-07,63204000.0,62632000.0,64120000.0,62316000.0,8054.47784621,0.91%
2021-12-06,62626000.0,61877000.0,63103000.0,59016000.0,11591.24846455,1.21%
2021-12-05,61877000.0,62178000.0,63297000.0,59685000.0,12124.69394126,-0.48%
2021-12-04,62206000.0,68068000.0,68191000.0,56000000.0,28348.95914312,-8.61%
2021-12-03,68053000.0,70563000.0,71189000.0,67034000.0,15061.77754449,-3.56%
2021-12-02,70539000.0,70936000.0,71500000.0,69958000.0,10208.00313323,-0.56%
2021-12-01,70936000.0,70771000.0,72850000.0,70500000.0,7443.52963772,0.23%
2021-11-30,70702000.0,72241000.0,73300000.0,70000000.0,8717.7658615,-2.13%
2021-11-29,72240000.0,72255000.0,73166000.0,71298000.0,5965.74542692,-0.02%
2021-11-28,72303000.0,70039000.0,72691000.0,68607000.0,5439.53030356,3.23%
2021-11-27,70039000.0,68550000.0,70276000.0,68140000.0,4865.73785339,2.17%
2021-11-26,68549000.0,73160000.0,73567000.0,68089000.0,12468.28912157,-6.30%
2021-11-25,73171000.0,71689000.0,74136000.0,71220000.0,9049.17474463,2.07%
2021-11-24,71680000.0,71726000.0,72300000.0,70265000.0,6609.91155089,-0.06%
2021-11-23,71802000.0,70589000.0,72200000.0,69556000.0,8493.89979735,1.72%
2021-11-22,70589000.0,73096000.0,73498000.0,70285000.0,7714.84906712,-3.43%
2021-11-21,73047000.0,73669000.0,74200000.0,72695000.0,4787.87666179,-0.84%
2021-11-20,73669000.0,71813000.0,74090000.0,71500000.0,5649.73412587,2.58%
2021-11-19,71813000.0,70602000.0,72376000.0,69150000.0,9106.09854129,1.72%
2021-11-18,70611000.0,73941000.0,74494000.0,70000000.0,15304.60880992,-4.50%
2021-11-17,73935000.0,73897000.0,74712000.0,72000000.0,9918.31995415,0.05%
2021-11-16,73897000.0,77600000.0,77602000.0,73325000.0,12978.65608121,-4.77%
2021-11-15,77602000.0,79323000.0,80250000.0,77330000.0,6972.54522621,-2.17%
2021-11-14,79310000.0,77867000.0,79350000.0,77579000.0,3826.41658753,1.85%
2021-11-13,77867000.0,78165000.0,78770000.0,77120000.0,4350.10453278,-0.38%
2021-11-12,78165000.0,78938000.0,79100000.0,76712000.0,7117.16534788,-0.98%
2021-11-11,78917000.0,79663000.0,79732000.0,78543000.0,7167.44682984,-0.94%
2021-11-10,79660000.0,80813000.0,82520000.0,78510000.0,13173.31625594,-1.43%
2021-11-09,80857000.0,81402000.0,82700000.0,79987000.0,9216.26072135,-0.67%
2021-11-08,81403000.0,76649000.0,81586000.0,76534000.0,9132.13666783,6.20%
2021-11-07,76536000.0,74576000.0,76700000.0,74481000.0,4447.00986585,2.63%
2021-11-06,74575000.0,74092000.0,74649000.0,73800000.0,3742.0767138,0.65%
2021-11-05,74121000.0,73807000.0,75000000.0,73490000.0,5520.4236536,0.43%
2021-11-04,73807000.0,74607000.0,74880000.0,73480000.0,5757.70198775,-1.07%
2021-11-03,74600000.0,74106000.0,75141000.0,72500000.0,7931.12310979,0.67%
2021-11-02,74150000.0,72402000.0,75590000.0,72031000.0,7684.60605039,2.41%
2021-11-01,72401000.0,72325000.0,73928000.0,71003000.0,6319.81024636,0.11%
2021-10-31,72391000.0,73428000.0,74502000.0,71551000.0,7515.24771978,-1.41%
2021-10-30,73413000.0,74568000.0,74748000.0,72910000.0,6019.3726361,-1.55%
2021-10-29,74568000.0,73028000.0,75405000.0,72676000.0,7156.5495444,2.11%
2021-10-28,73122000.0,71833000.0,74707000.0,71028000.0,8654.62147862,1.79%
2021-10-27,71845000.0,73293000.0,74200000.0,70180000.0,14503.8250321,-1.98%
2021-10-26,73293000.0,76250000.0,76480000.0,73002000.0,8258.18143151,-3.88%
2021-10-25,76200000.0,74501000.0,77024000.0,74210000.0,6856.57775992,2.28%
2021-10-24,74501000.0,74830000.0,75530000.0,73635000.0,6110.3785988,-0.44%
2021-10-23,74830000.0,74350000.0,75580000.0,73247000.0,7080.04234866,0.65%
2021-10-22,74364000.0,76396000.0,77640000.0,74123000.0,11856.84444258,-2.66%
2021-10-21,76396000.0,79919000.0,80811000.0,76324000.0,15551.93334613,-4.41%
2021-10-20,79917000.0,78776000.0,81750000.0,78001000.0,14472.09742285,1.45%
2021-10-19,78776000.0,76541000.0,79285000.0,75925000.0,9018.17095087,2.92%
2021-10-18,76546000.0,75933000.0,77276000.0,74193000.0,8312.73781879,0.81%
2021-10-17,75933000.0,74806000.0,76200000.0,74008000.0,5403.94853669,1.51%
2021-10-16,74806000.0,75688000.0,76370000.0,73950000.0,7825.0005115,-1.17%
2021-10-15,75688000.0,69784000.0,76721000.0,69420000.0,15661.24926397,8.46%
2021-10-14,69783000.0,69857000.0,71470000.0,69400000.0,6362.57109584,-0.11%
2021-10-13,69857000.0,69188000.0,70700000.0,66865000.0,8568.72701657,0.97%
2021-10-12,69164000.0,70954000.0,71368000.0,67558000.0,8980.82152047,-2.52%
2021-10-11,70921000.0,67801000.0,71600000.0,67547000.0,9404.74824492,4.60%
2021-10-10,67801000.0,67057000.0,69023000.0,66350000.0,5559.81442292,1.11%
2021-10-09,67057000.0,65951000.0,67731000.0,65659000.0,5042.25221793,1.68%
2021-10-08,65951000.0,65501000.0,68200000.0,65151000.0,8405.272394,0.69%
2021-10-07,65500000.0,66998000.0,67290000.0,65265000.0,8828.33453547,-2.24%
2021-10-06,67000000.0,61666000.0,67636000.0,61113000.0,13462.73768824,8.65%
2021-10-05,61666000.0,60020000.0,62500000.0,59547000.0,9846.15636431,2.74%
2021-10-04,60020000.0,58466000.0,60331000.0,57346000.0,6699.98876873,2.66%
2021-10-03,58567000.0,58238000.0,59390000.0,57250000.0,4489.39578954,0.56%
2021-10-02,58228000.0,58348000.0,58999000.0,57660000.0,4852.96858036,-0.21%
2021-10-01,58348000.0,53523000.0,58582000.0,53070000.0,9344.90787537,9.01%
2021-09-30,53523000.0,50800000.0,53673000.0,50731000.0,6716.78034563,5.36%
2021-09-29,50800000.0,50309000.0,51799000.0,49924000.0,5199.8520123,0.98%
2021-09-28,50309000.0,51831000.0,52103000.0,50222000.0,6216.15486117,-2.94%
2021-09-27,51834000.0,52798000.0,53800000.0,51747000.0,4963.31808383,-1.83%
2021-09-26,52798000.0,52326000.0,53607000.0,50803000.0,5945.40902076,0.90%
2021-09-25,52326000.0,52176000.0,52452000.0,51056000.0,4371.92985367,0.29%
2021-09-24,52176000.0,54405000.0,54534000.0,50900000.0,11468.26484925,-4.10%
2021-09-23,54410000.0,53853000.0,54656000.0,52571000.0,7737.69933454,1.03%
2021-09-22,53856000.0,50699000.0,54153000.0,50059000.0,8922.15765938,6.23%
2021-09-21,50699000.0,53801000.0,54400000.0,50211000.0,11491.19131035,-5.77%
2021-09-20,53801000.0,58030000.0,58142000.0,53496000.0,10951.54124671,-7.29%
2021-09-19,57976000.0,58597000.0,58805000.0,57466000.0,4821.3843762,-1.06%
2021-09-18,58597000.0,57642000.0,58980000.0,57574000.0,4935.40608571,1.66%
2021-09-17,57642000.0,57277000.0,57836000.0,56942000.0,6908.81118369,0.64%
2021-09-16,57277000.0,57178000.0,57500000.0,56446000.0,5358.40400108,0.17%
2021-09-15,57207000.0,56564000.0,57600000.0,56011000.0,5204.48354612,1.14%
2021-09-14,56564000.0,54340000.0,56857000.0,54120000.0,5994.88062518,4.09%
2021-09-13,54274000.0,55078000.0,56663000.0,53600000.0,7678.99872171,-1.46%
2021-09-12,55078000.0,54800000.0,55580000.0,54316000.0,4456.24751341,0.51%
2021-09-11,54800000.0,55031000.0,55400000.0,54316000.0,4246.7897401,-0.42%
2021-09-10,55031000.0,55879000.0,56850000.0,54701000.0,10524.62607334,-1.52%
2021-09-09,55900000.0,55576000.0,56567000.0,54701000.0,7540.98052835,0.58%
2021-09-08,55580000.0,56668000.0,57250000.0,53154000.0,12683.32987229,-1.92%
2021-09-07,56672000.0,60839000.0,61113000.0,55000000.0,19856.73841443,-6.85%
2021-09-06,60839000.0,59212000.0,61056000.0,58810000.0,7151.92707503,2.75%
2021-09-05,59212000.0,57836000.0,59650000.0,57217000.0,7573.37229192,2.38%
2021-09-04,57827000.0,57717000.0,58500000.0,57184000.0,7242.35579057,0.19%
2021-09-03,57783000.0,57155000.0,59110000.0,56500000.0,11527.48633542,1.10%
2021-09-02,57155000.0,56445000.0,58369000.0,56232000.0,8965.19366094,1.26%
2021-09-01,56455000.0,55228000.0,56900000.0,54538000.0,9099.48005828,2.22%
2021-08-31,55230000.0,55800000.0,56333000.0,55022000.0,11075.54698274,-1.02%
2021-08-30,55800000.0,57272000.0,57479000.0,55555000.0,14613.33339131,-2.57%
2021-08-29,57272000.0,57428000.0,58000000.0,56500000.0,11623.61867326,-0.27%
2021-08-28,57428000.0,57400000.0,57885000.0,56704000.0,5552.26274864,0.05%
2021-08-27,57401000.0,55255000.0,57600000.0,54616000.0,8324.33196789,3.88%
2021-08-26,55225000.0,57088000.0,57497000.0,54504000.0,9477.10372476,-3.26%
2021-08-25,57100000.0,56168000.0,57325000.0,55100000.0,11188.10656994,1.66%
2021-08-24,56134000.0,57627000.0,57905000.0,55800000.0,16813.02809495,-2.59%
2021-08-23,57627000.0,57714000.0,58726000.0,57374000.0,10945.24369893,-0.15%
2021-08-22,57681000.0,57576000.0,58000000.0,56611000.0,7327.1797741,0.18%
2021-08-21,57553000.0,57690000.0,58280000.0,56557000.0,9176.90265489,-0.24%
2021-08-20,57683000.0,55030000.0,57910000.0,54824000.0,12560.50365601,4.82%
2021-08-19,55017000.0,52815000.0,55050000.0,52002000.0,13997.11722659,4.17%
2021-08-18,52812000.0,52674000.0,53874000.0,51938000.0,14256.33672927,0.26%
2021-08-17,52660000.0,53863000.0,54649000.0,52500000.0,9398.25919668,-2.23%
2021-08-16,53863000.0,54638000.0,55704000.0,53700000.0,8599.29243939,-1.42%
2021-08-15,54636000.0,54817000.0,55166000.0,53349000.0,8686.54728059,-0.33%
2021-08-14,54812000.0,55145000.0,55742000.0,53573000.0,10406.46231641,-0.60%
2021-08-13,55146000.0,52078000.0,55313000.0,51767000.0,11542.23600174,5.89%
2021-08-12,52079000.0,52585000.0,53395000.0,51391000.0,13202.59267402,-0.96%
2021-08-11,52590000.0,52335000.0,53500000.0,52219000.0,10943.96845795,0.49%
2021-08-10,52339000.0,52862000.0,53491000.0,51800000.0,9910.23810999,-0.99%
2021-08-09,52846000.0,50790000.0,53077000.0,49585000.0,10539.78165913,4.05%
2021-08-08,50799000.0,50956000.0,51731000.0,50110000.0,8950.68143253,-0.31%
2021-08-07,50956000.0,49342000.0,51300000.0,49000000.0,10988.79383695,3.27%
2021-08-06,49349000.0,47099000.0,49898000.0,46250000.0,9456.96848632,4.78%
2021-08-05,47139000.0,45718000.0,47650000.0,43841000.0,10399.67917867,3.11%
2021-08-04,45718000.0,44950000.0,46038000.0,44000000.0,6481.94468452,1.71%
2021-08-03,44969000.0,45451000.0,46150000.0,44440000.0,7445.82457713,-1.06%
2021-08-02,45451000.0,46263000.0,46788000.0,45150000.0,7121.32542712,-1.76%
2021-08-01,46274000.0,47979000.0,49471000.0,46003000.0,6806.08556397,-3.55%
2021-07-31,47979000.0,48570000.0,48768000.0,47650000.0,5158.44167442,-1.22%
2021-07-30,48555000.0,45936000.0,48661000.0,44450000.0,9277.56945527,5.70%
2021-07-29,45907000.0,46350000.0,46996000.0,45529000.0,5904.86424006,-0.96%
2021-07-28,46350000.0,45447000.0,47494000.0,45000000.0,11869.72271998,1.99%
2021-07-27,45409000.0,43021000.0,45506000.0,42050000.0,10710.88094497,5.55%
2021-07-26,43001000.0,41054000.0,46800000.0,40864000.0,18124.95452103,4.74%
2021-07-25,41070000.0,40076000.0,41110000.0,39547000.0,4748.42546082,2.48%
2021-07-24,40112000.0,39113000.0,40240000.0,38919000.0,4969.11794139,2.55%
2021-07-23,39108000.0,37922000.0,39113000.0,37790000.0,4624.03229131,3.13%
2021-07-22,37925000.0,38012000.0,38470000.0,37428000.0,4209.60291091,-0.23%
2021-07-21,38013000.0,35339000.0,38374000.0,35000000.0,6880.93687268,7.57%
2021-07-20,35305000.0,36799000.0,36937000.0,34820000.0,6998.98495576,-4.06%
2021-07-19,36799000.0,37663000.0,37704000.0,36500000.0,4208.48795672,-2.29%
2021-07-18,37663000.0,37205000.0,38172000.0,37000000.0,3688.50914112,1.23%
2021-07-17,37205000.0,37199000.0,37800000.0,36824000.0,3533.68515996,0.02%
2021-07-16,37199000.0,37606000.0,38053000.0,36750000.0,5695.87391285,-1.08%
2021-07-15,37606000.0,38590000.0,39045000.0,37088000.0,7363.60708143,-2.55%
2021-07-14,38592000.0,38741000.0,38975000.0,37600000.0,6508.67678169,-0.38%
2021-07-13,38713000.0,39177000.0,39363000.0,38297000.0,4602.44957727,-1.18%
2021-07-12,39193000.0,40194000.0,40570000.0,38850000.0,5361.07767221,-2.49%
2021-07-11,40194000.0,39633000.0,40580000.0,39250000.0,3892.50336161,1.42%
2021-07-10,39626000.0,39801000.0,40302000.0,39124000.0,4161.71919637,-0.44%
2021-07-09,39820000.0,39069000.0,40070000.0,38123000.0,6163.10273495,1.92%
2021-07-08,39082000.0,39743000.0,39953000.0,38200000.0,8178.52667179,-1.66%
2021-07-07,39743000.0,39814000.0,40727000.0,39637000.0,5761.28681997,-0.18%
2021-07-06,39814000.0,39509000.0,40650000.0,39340000.0,6292.90393266,0.77%
2021-07-05,39506000.0,40915000.0,40948000.0,38957000.0,8680.72316484,-3.44%
2021-07-04,40948000.0,40299000.0,41643000.0,40088000.0,4981.52353166,1.61%
2021-07-03,40299000.0,39440000.0,40578000.0,38951000.0,4933.22955397,2.18%
2021-07-02,39442000.0,39320000.0,39834000.0,38288000.0,6427.36915506,0.31%
2021-07-01,39320000.0,40663000.0,40683000.0,38668000.0,9130.32512048,-3.30%
2021-06-30,40674000.0,41528000.0,41833000.0,40010000.0,9199.17468909,-2.06%
2021-06-29,41528000.0,39971000.0,42180000.0,39810000.0,13195.49436844,3.90%
2021-06-28,39959000.0,39985000.0,40570000.0,39188000.0,12722.91550336,-0.07%
2021-06-27,39985000.0,37617000.0,40000000.0,37253000.0,12422.20134974,6.30%
2021-06-26,37629000.0,37152000.0,37999000.0,35522000.0,13300.23645376,1.28%
2021-06-25,37152000.0,40100000.0,40956000.0,36901000.0,14567.87636139,-7.35%
2021-06-24,40098000.0,39077000.0,40705000.0,37770000.0,11788.00643035,2.61%
2021-06-23,39077000.0,37784000.0,40099000.0,36726000.0,17696.3951684,3.42%
2021-06-22,37784000.0,37397000.0,39068000.0,33900000.0,29986.86958363,1.03%
2021-06-21,37393000.0,41843000.0,42048000.0,36802000.0,23102.5613381,-10.63%
2021-06-20,41842000.0,42088000.0,42443000.0,39785000.0,13184.49590156,-0.58%
2021-06-19,42088000.0,42588000.0,43000000.0,41364000.0,9403.80354635,-1.17%
2021-06-18,42599000.0,44823000.0,44945000.0,42191000.0,15162.18446155,-4.96%
2021-06-17,44854000.0,45306000.0,46048000.0,44390000.0,10707.19704008,-1.00%
